fecha,tasa_global_participacion_area,tasa_global_participacion_nacional,tasa_desempleo_area,tasa_desempleo_nacional,tasa_ocupacion_area,tasa_ocupacion_nacional,anio,tasa_desempleo_nacional_lag1,tasa_desempleo_nacional_lag3,tasa_desempleo_nacional_lag6,tasa_desempleo_nacional_lag12,tasa_desempleo_nacional_rollmean3,tasa_desempleo_nacional_rollstd3,tasa_desempleo_nacional_rollmean6,tasa_desempleo_nacional_rollstd6,tasa_desempleo_nacional_rollmean12,tasa_desempleo_nacional_rollstd12,mes,covid
2007-06-30,66.141948983,63.3281,11.619609586,11.1987,58.456512738,56.2362,2007,11.7017,12.0333,11.84025816,10.4772845592126,11.2361,0.4480721816850152,12.146166666666666,1.2611834754176998,12.11057053125,1.0180117288002228,6,0
2007-07-31,65.752569372,63.3089,11.363070974,11.3541,58.281058247,56.1208,2007,11.1987,10.8079,14.2792,12.2993,11.418166666666666,0.2575473807541099,11.65865,0.7217232426630064,12.031803864583333,1.0384431213322385,7,0
2007-08-31,66.016794994,62.9987,11.438485903,10.8618,58.465473205,56.1559,2007,11.3541,11.7017,12.8562,13.043927969,11.1382,0.25166447901912953,11.32625,0.47798065965058406,11.849959867166667,1.0361516318616728,8,0
2007-09-30,66.854565072,63.6858,10.46828995,10.8709,59.856035356,56.7626,2007,10.8618,11.1987,12.0333,12.914994537,11.028933333333333,0.2816393497601205,11.132516666666668,0.3534277432045704,11.67961865575,1.0129066223754433,9,0
2007-10-31,67.457966078,66.1782,10.275408492,10.2119,60.526384503,59.4202,2007,10.8709,11.3541,10.8079,11.355034134,10.648200000000001,0.3778742780343361,11.033183333333334,0.5113731022127355,11.584357477916667,1.096512020363699,10,0
2007-11-30,66.920973308,64.7616,8.933828319,9.4884,60.942368443,58.6167,2007,10.2119,10.8618,11.7017,10.996331575,10.190399999999999,0.6915007230654001,10.664299999999999,0.6972092627038262,11.458696513333335,1.2462124388181743,11,0
2007-12-31,65.287625118,63.1434,10.138057409,9.9234,58.668728203,56.8774,2007,9.4884,10.8709,11.1987,11.84025816,9.874566666666666,0.3642136506685381,10.45175,0.6961017475915535,11.298958333333333,1.3138718122462092,12,0
2008-01-31,66.558868493,63.0339,12.349240612,13.2975,58.339353675,54.6519,2008,9.9234,10.2119,11.3541,14.2792,10.9031,2.084986755353609,10.77565,1.3473958954219842,11.217149999999998,1.1289926197520213,1,0
2008-02-29,67.410745696,64.5362,12.67904298,12.1946,58.863708275,56.6663,2008,13.2975,9.4884,10.8618,12.8562,11.805166666666667,1.7204305982321118,10.997783333333333,1.468830587122516,11.162016666666668,1.0554324868234874,2,0
2008-03-31,67.122500714,64.73,12.125739105,11.3381,58.983401397,57.3908,2008,12.1946,9.9234,10.8709,12.0333,12.276733333333334,0.9822787299607498,11.075650000000001,1.473136328721822,11.104083333333334,1.0218036867434033,3,0
2008-04-30,67.658301044,65.1387,11.354771572,11.079,59.975855511,57.922,2008,11.3381,13.2975,10.2119,10.8079,11.537233333333333,0.5838504974163399,11.220166666666666,1.4127483833530559,11.126675,1.0176483819660742,4,0
2008-05-31,66.890382594,64.4999,11.687970995,10.8121,59.072254078,57.5261,2008,11.079,12.1946,9.4884,11.7017,11.0764,0.26300963860660503,11.440783333333334,1.1708767918387788,11.052541666666668,1.0042656832987484,5,0
2008-06-30,65.482464671,62.4616,11.865313877,11.4137,57.712764703,55.3324,2008,10.8121,11.3381,9.9234,11.1987,11.1016,0.30143607945960427,11.689166666666667,0.9146450626700333,11.070458333333335,1.009016901794042,6,0
2008-07-31,68.096377367,64.0892,11.889062114,12.2102,60.000356765,56.2638,2008,11.4137,11.079,13.2975,11.3541,11.478666666666667,0.7013104899638317,11.507950000000001,0.5780278012345121,11.141800000000002,1.0598777399475616,7,0
2008-08-31,67.18204947,63.4188,11.409294064,11.4262,59.517051887,56.1724,2008,12.2102,10.8121,12.1946,10.8618,11.683366666666666,0.4562938563396496,11.379883333333334,0.47061005266215145,11.188833333333333,1.0588452890109084,8,0
2008-09-30,66.629842581,63.9029,11.259837809,11.0468,59.127430374,56.8437,2008,11.4262,11.4137,11.3381,10.8709,11.561066666666667,0.593309913395444,11.331333333333333,0.490392731049996,11.203491666666666,1.055255258614389,9,0
2008-10-31,67.239250619,63.5499,10.911574538,10.1815,59.902389669,57.0795,2008,11.0468,12.2102,11.079,10.2119,10.884833333333333,0.6379611456298172,11.18175,0.6821464204993007,11.200958333333334,1.0578853774121333,10,0
2008-11-30,65.988290313,62.477,10.366967034,10.9115,59.14730601,55.6598,2008,10.1815,11.4262,10.8121,9.4884,10.713266666666664,0.4654657488293943,11.198316666666665,0.672512588481937,11.31955,0.9191151114968171,11,0
2008-12-31,65.665609352,63.9242,10.823905816,10.7731,58.558025642,57.0376,2008,10.9115,11.0468,11.4137,9.9234,10.622033333333333,0.3877381246837983,11.091549999999998,0.682259542256471,11.390358333333333,0.8302083752214668,12,0
2009-01-31,66.567348152,63.9118,15.028039208,14.4724,56.563580972,54.6622,2009,10.7731,10.1815,12.2102,13.2975,12.052333333333332,2.0969813168775056,11.468583333333333,1.5266456372277994,11.488266666666666,1.1007627275776704,1,0
2009-02-28,68.623951879,65.1463,13.695398855,12.7709,59.225627959,56.8265,2009,14.4724,10.9115,11.4262,12.1946,12.672133333333333,1.8516266533330419,11.6927,1.6153078455823848,11.536291666666665,1.146021937326386,2,0
2009-03-31,68.313518231,65.9165,13.512634783,12.1859,59.082562005,57.884,2009,12.7709,10.7731,11.0468,11.3381,13.143066666666668,1.1878137831046252,11.88255,1.5909681627864225,11.606941666666666,1.1587549379777715,3,0
2009-04-30,69.152905259,67.0916,12.956135686,12.1186,60.193361022,58.961,2009,12.1859,14.4724,10.1815,11.079,12.358466666666667,0.3587593390189527,12.2054,1.3559243518721842,11.693575000000001,1.1545503218490776,4,0
2009-05-31,68.418513156,67.0987,12.531553791,11.7578,59.844610377,59.2093,2009,12.1186,12.7709,10.9115,10.8121,12.020766666666667,0.2302084345399078,12.346449999999999,1.2328383653180177,11.772383333333336,1.1206916913092948,5,0
2009-06-30,69.286215265,66.6545,13.198789821,11.597,60.141273337,58.9246,2009,11.7578,12.1859,10.7731,11.4137,11.824466666666666,0.267114157867595,12.483766666666668,1.0557046986097331,11.787658333333333,1.1166001241254455,6,0
2009-07-31,70.020775479,67.2376,12.963663145,12.8426,60.943518015,58.6025,2009,11.597,12.1186,14.4724,12.2102,12.065799999999998,0.6775159333919614,12.212133333333334,0.510676585195238,11.840358333333333,1.1526959383496886,7,0
